,movie_id,movie_title,overview,popularity,rating,tagline,runtime,revenue,release_date,vote_count,budget,genres,production_companies
349,8966,Twilight,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",87.25,6.29,"When you can live forever, what do you live for?",122,393616788,2008-11-20,12568,37000000,"['Fantasy', 'Drama', 'Romance']","['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest', 'Twilight Productions']"
350,384018,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",84.7,6.867,Nothing is stronger than family.,137,760098996,2019-08-01,6555,200000000,"['Action', 'Adventure', 'Comedy']","['Chris Morgan Productions', 'Seven Bucks Productions', 'Universal Pictures']"
351,129,千と千尋の神隠し,"A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",104.56,8.54,,125,274925095,2001-07-20,14768,19000000,"['Animation', 'Family', 'Fantasy']",['Studio Ghibli']
352,337404,Cruella,"In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.",86.25,8.06,Hello Cruel World,134,233503234,2021-05-26,8418,200000000,"['Comedy', 'Crime']","['Walt Disney Pictures', 'Gunn Films', 'Marc Platt Productions']"
353,981324,Island of the Dolls,A group of people go to the legendary Island of the Dolls to learn the deadly truth.,102.8,5.473,,78,0,2023-01-13,36,0,['Horror'],['Proportion Productions']
354,1013860,R.I.P.D. 2: Rise of the Damned,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",90.25,6.484,Meet the new law of the Afterlife.,102,0,2022-11-15,509,0,"['Action', 'Comedy', 'Fantasy', 'Crime']",['Universal 1440 Entertainment']
355,454626,Sonic the Hedgehog,"Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",81.25,7.348,A whole new speed of hero.,99,319715683,2020-02-12,8846,85000000,"['Action', 'Science Fiction', 'Comedy', 'Family']","['Original Film', 'Blur Studio', 'Marza Animation Planet', 'Paramount', 'SEGA']"
356,931102,龙马精神,A washed-up stuntman and his stunt horse become an overnight social media sensation when their real-life fight with debt collectors goes viral.,87.2,7.195,The legend is back!,126,36232675,2023-04-07,107,0,"['Action', 'Comedy', 'Adventure', 'Drama']","['Alibaba Pictures Group', 'Hairun Pictures Company', 'China Film Group Corporation', 'Fosun Pictures', 'Hengdian Entertainment', 'Golden Network Asia']"
357,816904,Momias,"Through a series of unfortunate events, three mummies end up in present-day London and embark on a wacky and hilarious journey in search of an old ring belonging to the Royal Family, stolen by ambitious archaeologist Lord Carnaby.",85.6,7.2,Discover a new world.,88,34200000,2023-01-05,351,12300000,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']","['Warner Bros. Entertainment España', '4 Cats Pictures', 'Moomios Movie AIE', 'Anangu Grup SL', 'C.O.R.E. Feature Animation', 'Atresmedia']"
358,10144,The Little Mermaid,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,104.4,7.35,Somewhere under the sea and beyond your imagination is an adventure in fantasy.,83,211343479,1989-11-17,7249,40000000,"['Animation', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Silver Screen Partners IV', 'Walt Disney Feature Animation']"
359,214756,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",84.8,6.28,"Ted is coming, again.",115,215863606,2015-06-25,6835,68000000,"['Comedy', 'Fantasy']","['Smart Entertainment', 'Universal Pictures', 'Fuzzy Door Productions', 'Bluegrass Films', 'MRC']"
360,624860,The Matrix Resurrections,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",77.44,6.492,Return to the Source.,147,156497322,2021-12-16,4949,190000000,"['Science Fiction', 'Action', 'Adventure']","['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Venus Castina Productions']"
361,814776,Bottoms,Unpopular best friends PJ and Josie start a high school fight club to meet girls and lose their virginity. They soon find themselves in over their heads when the most popular students start beating each other up in the name of self-defense.,70.8,7.0,A movie about empowering women (the hot ones),92,0,2023-08-25,1,14700000,['Comedy'],"['Brownstone Productions', 'Orion Pictures']"
362,809,Shrek 2,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",89.5,7.246,Once upon another time...,93,928760770,2004-05-19,11240,150000000,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure']","['DreamWorks Pictures', 'Pacific Data Images', 'DreamWorks Animation']"
363,67308,3D肉蒲團之極樂寶鑑,"Loosely based on a 17th century erotic Chinese story named The Carnal Prayer Mat, the story follows a young scholar named Yangsheng who gets married to the beautiful daughter of a local merchant. When their sex life proves unsatisfactory, Yangsheng leaves home and journeys to the Pavilion of Ultimate Bliss.",84.94,5.047,,105,10308238,2011-04-14,99,3500000,"['Drama', 'Adventure', 'Romance', 'Action', 'History']","['One Dollar Production Limited', 'Local Production', 'Film Workshop', 'Tai Seng Entertainment', 'Keyfilms Roma', 'Medusa Film', 'Lucky Red']"
364,545609,Extraction,"Tyler Rake, a fearless mercenary who offers his services on the black market, embarks on a dangerous mission when he is hired to rescue the kidnapped son of a Mumbai crime lord.",83.9,7.355,"When the mission ends, redemption begins",116,0,2020-04-24,5453,65000000,"['Action', 'Thriller']","['AGBO', 'Thematic Entertainment', 'TGIM Films']"
365,551271,Medieval,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,89.5,7.133,For honor. For justice. For freedom.,126,4311284,2022-09-08,401,23000000,"['Action', 'Drama', 'History']","['JBJ Film', 'Three Brothers Production']"
366,882598,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain. As an overwhelming terror begins taking over her life, Rose must confront her troubling past in order to survive and escape her horrifying new reality.",99.75,6.727,"Once you see it, it’s too late.",115,216135048,2022-09-23,2286,17000000,"['Horror', 'Mystery', 'Thriller']","['Paramount Players', 'Temple Hill Entertainment']"
367,4935,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",89.06,8.4,The two lived there.,119,236049757,2004-09-09,8595,24000000,"['Fantasy', 'Animation', 'Adventure']","['Studio Ghibli', 'dentsu Music And Entertainment', 'Mitsubishi', 'Nippon Television Network Corporation', 'Tohokushinsha Film Corporation', 'Tokuma Shoten', 'd-rights']"
368,284053,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",79.56,7.598,No hammer. No problem.,131,855301806,2017-10-02,19433,180000000,"['Action', 'Adventure', 'Science Fiction']",['Marvel Studios']
369,1267,Meet the Robinsons,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",84.1,6.9,Think your family's weird?,95,169332978,2007-03-23,2556,150000000,"['Animation', 'Comedy', 'Family']","['Walt Disney Pictures', 'Walt Disney Animation Studios']"
370,60898,聊齋艷譚,"Three vixens have meditated for 1,000 years to able to shed their animal natures and become human. For the final month of their rigors, they have moved near a village where women pray to a god of fertility. One sister visits the god's temple and thinks lustful thoughts. As she leaves, a priest confronts her, warning of dire consequences and of demons that will try to stop the vixens' transformation. Soon, the youngest sister saves a poor scholar from bandits and becomes enamored of him. Each sister visits him, and before long, the youth has made love to all three. After they invite him to stay with them, the playfulness takes a scary turn. Where can they turn for help?",92.5,6.266,,88,0,1990-05-19,45,0,"['Fantasy', 'Drama', 'Horror']","['Diagonal Pictures', 'Orange Sky Golden Harvest']"
371,1017066,Heaven in Hell,"Olga and Maks are 15 years away. She is a successful woman with an established position, the mother of an adult daughter, he is a handsome young man who enjoys his life in a handful and lives only in the moment. It might seem that these two different worlds will never meet, and yet fate put them in the way.",98.94,7.36,,120,0,2023-02-10,42,0,"['Drama', 'Romance']","['Ekipa', 'Monolith Films']"
372,631330,女子高生物語 淫らな果実,,58.2,6.6,,0,0,1997-10-10,5,0,[],[]
373,11688,The Emperor's New Groove,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",93.25,7.547,It's all about... ME!,78,169327687,2000-12-15,6050,100000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","['Walt Disney Pictures', 'Walt Disney Feature Animation']"
374,744,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",88.4,7.043,Up there with the best of the best.,110,356830601,1986-05-16,7620,15000000,"['Romance', 'Drama', 'Action']","['Paramount', 'Don Simpson/Jerry Bruckheimer Films']"
